DBUID,CSDUID,CSDNAME,CMAUID,CMANAME,PRUID,PRNAME,acs_idx_hf,acs_idx_emp,acs_idx_srf,acs_idx_psef,acs_idx_ef,acs_lvl_gs-1,acs_lvl_gs-3,acs_lvl_gs-5,acs_idx_caf
35200104004,3520005,Toronto,535.0,Toronto,35,ON,0.189161342,0.339369876,0.140402562,0.04121619,0.404499835,15.0,18.0,22.0,0.085754215
35200105001,3520005,Toronto,535.0,Toronto,35,ON,0.157131372,0.296517531,0.117171168,0.032360082,0.354190187,19.0,22.0,26.0,0.071971346
35200105003,3520005,Toronto,535.0,Toronto,35,ON,0.156329276,0.290547053,0.117742649,0.032276162,0.356441133,20.0,23.0,26.0,0.073145213
35200105004,3520005,Toronto,535.0,Toronto,35,ON,0.149589193,0.270540193,0.109715519,0.029876978,0.342271782,24.0,28.0,29.0,0.071248749
35200105005,3520005,Toronto,535.0,Toronto,35,ON,0.16818908,0.299173759,0.124118733,0.035888521,0.370403608,21.0,24.0,26.0,0.077801795
35200105006,3520005,Toronto,535.0,Toronto,35,ON,0.168175853,0.299170941,0.124118733,0.035888521,0.370403608,21.0,24.0,26.0,0.077801795
35200105007,3520005,Toronto,535.0,Toronto,35,ON,0.152001156,0.276083759,0.110888348,0.029466335,0.346660037,24.0,28.0,30.0,0.069863817
35200106002,3520005,Toronto,535.0,Toronto,35,ON,0.1616756,0.315676921,0.12104713,0.030289188,0.366755996,16.0,23.0,26.0,0.074929571
35200106003,3520005,Toronto,535.0,Toronto,35,ON,0.135719695,0.25333106,0.099622815,0.028418887,0.320698541,26.0,30.0,31.0,0.065740971
35200106004,3520005,Toronto,535.0,Toronto,35,ON,0.146830123,0.292750381,0.11033622,0.029420969,0.340662972,18.0,25.0,28.0,0.068254292
35200106005,3520005,Toronto,535.0,Toronto,35,ON,0.146819058,0.29274538,0.11033622,0.029420969,0.340662972,18.0,25.0,28.0,0.068254292
35200107001,3520005,Toronto,535.0,Toronto,35,ON,0.154501473,0.282096693,0.111064598,0.035845891,0.345317107,24.0,29.0,30.0,0.06856479
35200107002,3520005,Toronto,535.0,Toronto,35,ON,0.162636443,0.291172206,0.117195793,0.037054133,0.35679683,24.0,29.0,29.0,0.071757802
35200108001,3520005,Toronto,535.0,Toronto,35,ON,0.157561913,0.287551556,0.112240721,0.035083264,0.342449491,25.0,28.0,28.0,0.067015702
35200108002,3520005,Toronto,535.0,Toronto,35,ON,0.157567119,0.287552954,0.112240721,0.035083264,0.342449491,25.0,28.0,28.0,0.067015702
35200109001,3520005,Toronto,535.0,Toronto,35,ON,0.171092294,0.317842581,0.122483729,0.035040293,0.360499957,21.0,24.0,25.0,0.070918421
35200109002,3520005,Toronto,535.0,Toronto,35,ON,0.159193624,0.297121807,0.114166448,0.035165217,0.3453613,24.0,27.0,27.0,0.066985611
35200109003,3520005,Toronto,535.0,Toronto,35,ON,0.154277741,0.286536475,0.11013687,0.034084054,0.337786643,25.0,28.0,28.0,0.065469869
35200110001,3520005,Toronto,535.0,Toronto,35,ON,0.20277406,0.351405095,0.143179391,0.039620773,0.406976901,18.0,21.0,24.0,0.085251842
35200111001,3520005,Toronto,535.0,Toronto,35,ON,0.179264707,0.321414799,0.126781762,0.036233642,0.370013676,21.0,24.0,26.0,0.073962991
35200111002,3520005,Toronto,535.0,Toronto,35,ON,0.201237038,0.345896967,0.141547952,0.039319692,0.403430167,18.0,21.0,25.0,0.084385223
35200111003,3520005,Toronto,535.0,Toronto,35,ON,0.201222291,0.345915933,0.141547952,0.039319692,0.403430167,18.0,21.0,25.0,0.084385223
35200112003,3520005,Toronto,535.0,Toronto,35,ON,0.149810812,0.274329148,0.104880844,0.033149782,0.319901371,24.0,27.0,30.0,0.060827045
35200112004,3520005,Toronto,535.0,Toronto,35,ON,0.202873222,0.346721852,0.147570024,0.0389406,0.416239378,20.0,23.0,24.0,0.089464921
35200112005,3520005,Toronto,535.0,Toronto,35,ON,0.180659386,0.315627617,0.131833475,0.038080205,0.38559071,24.0,27.0,27.0,0.080564528
35200112007,3520005,Toronto,535.0,Toronto,35,ON,0.211284673,0.358736532,0.149134967,0.040693109,0.41977093,17.0,20.0,24.0,0.089767622
35200112008,3520005,Toronto,535.0,Toronto,35,ON,0.172705164,0.308504536,0.125237913,0.035749969,0.364825134,22.0,25.0,28.0,0.073562806
35200114001,3520005,Toronto,535.0,Toronto,35,ON,0.177786581,0.30878755,0.130660556,0.036485787,0.380212314,23.0,24.0,27.0,0.082460016
35200115001,3520005,Toronto,535.0,Toronto,35,ON,0.187259186,0.317051559,0.141203585,0.03870035,0.395936858,20.0,25.0,25.0,0.097908135
35200115002,3520005,Toronto,535.0,Toronto,35,ON,0.186240726,0.316417794,0.139710342,0.035394811,0.393256314,20.0,22.0,26.0,0.093981205
35200115003,3520005,Toronto,535.0,Toronto,35,ON,0.188431425,0.318483085,0.142292159,0.039286259,0.397464697,20.0,24.0,26.0,0.097878367
35200116001,3520005,Toronto,535.0,Toronto,35,ON,0.203810526,0.339661767,0.156220381,0.043748067,0.421456084,18.0,23.0,24.0,0.108209674
35200116002,3520005,Toronto,535.0,Toronto,35,ON,0.203045107,0.338202329,0.155447933,0.043597,0.420242278,18.0,22.0,24.0,0.108050976
35200117001,3520005,Toronto,535.0,Toronto,35,ON,0.254714937,0.412203033,0.193689375,0.052056927,0.500941397,15.0,16.0,21.0,0.131161339
35200117002,3520005,Toronto,535.0,Toronto,35,ON,0.19592272,0.332017573,0.146372348,0.038638456,0.407264579,20.0,21.0,26.0,0.096317401
35200117003,3520005,Toronto,535.0,Toronto,35,ON,0.242224729,0.396636167,0.184008985,0.050292457,0.48131806,15.0,17.0,22.0,0.12200317
35200118002,3520005,Toronto,535.0,Toronto,35,ON,0.22700494,0.377973375,0.168929474,0.045212202,0.452038395,15.0,20.0,21.0,0.106956186
35200118005,3520005,Toronto,535.0,Toronto,35,ON,0.252397493,0.414547831,0.187893353,0.050576882,0.491274018,11.0,17.0,19.0,0.11868974
35200119003,3520005,Toronto,535.0,Toronto,35,ON,0.225525625,0.383810959,0.164847605,0.043687798,0.446081779,16.0,19.0,23.0,0.100559522
35200120001,3520005,Toronto,535.0,Toronto,35,ON,0.220968504,0.365767573,0.169660292,0.048402584,0.449081342,17.0,22.0,23.0,0.118081506
35200120002,3520005,Toronto,535.0,Toronto,35,ON,0.218278223,0.368469551,0.163796564,0.044716703,0.450155849,16.0,19.0,22.0,0.103658046
35200120006,3520005,Toronto,535.0,Toronto,35,ON,0.230510358,0.379254234,0.178669995,0.052580726,0.464203735,16.0,21.0,22.0,0.126410216
35200121001,3520005,Toronto,535.0,Toronto,35,ON,0.179566975,0.309929649,0.136952561,0.035314478,0.383775524,21.0,26.0,26.0,0.093576349
35200121002,3520005,Toronto,535.0,Toronto,35,ON,0.190559182,0.325403706,0.145135967,0.041212329,0.400943461,20.0,25.0,26.0,0.098762409
35200123001,3520005,Toronto,535.0,Toronto,35,ON,0.174627403,0.307601543,0.132521784,0.035965513,0.386546858,22.0,25.0,26.0,0.086178786
35200123002,3520005,Toronto,535.0,Toronto,35,ON,0.200124254,0.344864834,0.151648844,0.042358083,0.424697519,17.0,20.0,23.0,0.095900932
35200124001,3520005,Toronto,535.0,Toronto,35,ON,0.210736928,0.345677923,0.161551261,0.046479246,0.429181042,11.0,22.0,25.0,0.113350163
35200124002,3520005,Toronto,535.0,Toronto,35,ON,0.217113138,0.354239912,0.168152708,0.046968749,0.440453973,10.0,22.0,24.0,0.121040407
35200125001,3520005,Toronto,535.0,Toronto,35,ON,0.214659688,0.359916306,0.165917756,0.046275877,0.439464992,17.0,22.0,22.0,0.116135973
35200125002,3520005,Toronto,535.0,Toronto,35,ON,0.210234405,0.350460599,0.161790655,0.044504123,0.430708379,17.0,22.0,25.0,0.114386305
35200125003,3520005,Toronto,535.0,Toronto,35,ON,0.240192963,0.387714932,0.188428608,0.052218486,0.478881049,14.0,19.0,22.0,0.13731543
35200126001,3520005,Toronto,535.0,Toronto,35,ON,0.201528445,0.369882752,0.14521552,0.038848687,0.414267754,16.0,20.0,22.0,0.086468606
35200126002,3520005,Toronto,535.0,Toronto,35,ON,0.183104116,0.337339219,0.133091156,0.038001262,0.387368128,18.0,22.0,25.0,0.078986378
35200127003,3520005,Toronto,535.0,Toronto,35,ON,0.180076217,0.343099584,0.133560708,0.038729141,0.387694792,16.0,23.0,24.0,0.078956379
35200127004,3520005,Toronto,535.0,Toronto,35,ON,0.180541845,0.337704866,0.132773734,0.03778712,0.384934113,18.0,22.0,26.0,0.077820427
35200128001,3520005,Toronto,535.0,Toronto,35,ON,0.149900707,0.303093349,0.113609206,0.031744589,0.339073915,20.0,25.0,26.0,0.06484372
35200128002,3520005,Toronto,535.0,Toronto,35,ON,0.1796264,0.344614262,0.134182517,0.038452196,0.385646456,16.0,23.0,24.0,0.079126051
35200128003,3520005,Toronto,535.0,Toronto,35,ON,0.154696288,0.308707339,0.116654179,0.032436966,0.349691042,19.0,25.0,26.0,0.067325686
35200133001,3520005,Toronto,535.0,Toronto,35,ON,0.131417453,0.270311486,0.100201448,0.026518296,0.312697066,17.0,24.0,29.0,0.059184094
35200133002,3520005,Toronto,535.0,Toronto,35,ON,0.14603481,0.292922416,0.111150771,0.027912948,0.339494288,18.0,21.0,26.0,0.066294662
35200134001,3520005,Toronto,535.0,Toronto,35,ON,0.154619796,0.306679712,0.117176626,0.02889225,0.353259293,17.0,20.0,25.0,0.070050298
35200134002,3520005,Toronto,535.0,Toronto,35,ON,0.137538707,0.279491198,0.104045631,0.02891879,0.322542903,18.0,23.0,28.0,0.062563942
35200134003,3520005,Toronto,535.0,Toronto,35,ON,0.138482263,0.282099207,0.1042984,0.028111424,0.323664318,20.0,23.0,28.0,0.062391641
35200134004,3520005,Toronto,535.0,Toronto,35,ON,0.144447138,0.28369946,0.109759678,0.030637961,0.334683389,18.0,20.0,27.0,0.067298596
35200134005,3520005,Toronto,535.0,Toronto,35,ON,0.176691445,0.335624048,0.133194739,0.036352485,0.391475423,15.0,16.0,23.0,0.081791139
35200135001,3520005,Toronto,535.0,Toronto,35,ON,0.131478576,0.263846024,0.100314443,0.02934384,0.314045143,12.0,22.0,30.0,0.06161547
35200135002,3520005,Toronto,535.0,Toronto,35,ON,0.134480151,0.267523881,0.101535786,0.029458487,0.319390148,12.0,21.0,29.0,0.063430444
35200136001,3520005,Toronto,535.0,Toronto,35,ON,0.117496154,0.242215098,0.08961756,0.027519937,0.289756119,12.0,25.0,32.0,0.0547275
35200136002,3520005,Toronto,535.0,Toronto,35,ON,0.134643255,0.265789217,0.10247118,0.029792383,0.322446073,8.0,23.0,29.0,0.064584181
35200137001,3520005,Toronto,535.0,Toronto,35,ON,0.123236819,0.245933063,0.096424042,0.026363656,0.30478307,9.0,24.0,30.0,0.061166318
35200137002,3520005,Toronto,535.0,Toronto,35,ON,0.128455945,0.257495571,0.099610913,0.027284664,0.313458736,10.0,24.0,29.0,0.062297332
35200138001,3520005,Toronto,535.0,Toronto,35,ON,0.108659611,0.231218237,0.08264688,0.024306327,0.27259686,13.0,27.0,32.0,0.04931878
35200139003,3520005,Toronto,535.0,Toronto,35,ON,0.116131272,0.245363521,0.086791189,0.029078656,0.294115471,19.0,23.0,28.0,0.055047431
35200139005,3520005,Toronto,535.0,Toronto,35,ON,0.124481717,0.251837296,0.093839877,0.026041781,0.300501498,12.0,26.0,28.0,0.059976466
35200139006,3520005,Toronto,535.0,Toronto,35,ON,0.142162054,0.274143405,0.10861706,0.030614397,0.335859677,1.0,22.0,27.0,0.069523341
35200139007,3520005,Toronto,535.0,Toronto,35,ON,0.131534752,0.258246901,0.100397926,0.029166079,0.318141734,7.0,24.0,28.0,0.063727247
35200139019,3520005,Toronto,535.0,Toronto,35,ON,0.13164759,0.272736116,0.096541704,0.026688249,0.323004739,18.0,23.0,25.0,0.062323018
35200139020,3520005,Toronto,535.0,Toronto,35,ON,0.134614322,0.274720488,0.10044021,0.031565493,0.327371039,17.0,21.0,25.0,0.064160317
35200139021,3520005,Toronto,535.0,Toronto,35,ON,0.124114844,0.26224739,0.089430331,0.025214151,0.300607354,20.0,24.0,29.0,0.057197461
35200139022,3520005,Toronto,535.0,Toronto,35,ON,0.117057089,0.251207778,0.084868117,0.024359517,0.287643724,21.0,26.0,30.0,0.055262294
35200140002,3520005,Toronto,535.0,Toronto,35,ON,0.10330864,0.220131041,0.076275041,0.023455946,0.274017813,0.0,25.0,28.0,0.050916955
35200140004,3520005,Toronto,535.0,Toronto,35,ON,0.130125902,0.257062875,0.097692281,0.029233079,0.309397677,10.0,13.0,27.0,0.061387337
35200140005,3520005,Toronto,535.0,Toronto,35,ON,0.144684508,0.284104145,0.109685797,0.030637961,0.336683883,9.0,18.0,28.0,0.068472211
35200140006,3520005,Toronto,535.0,Toronto,35,ON,0.137175851,0.272521458,0.103903034,0.029599487,0.32350134,12.0,21.0,29.0,0.064113944
35200140007,3520005,Toronto,535.0,Toronto,35,ON,0.14443971,0.283676968,0.109759678,0.030637961,0.334548147,18.0,20.0,27.0,0.067298596
35200140008,3520005,Toronto,535.0,Toronto,35,ON,0.148978748,0.278400743,0.111839435,0.029199115,0.344919947,12.0,17.0,26.0,0.070215587
35200140010,3520005,Toronto,535.0,Toronto,35,ON,0.121263052,0.255745931,0.091077816,0.026131042,0.309492246,11.0,25.0,26.0,0.060047712
35200140011,3520005,Toronto,535.0,Toronto,35,ON,0.174513279,0.32577038,0.132529421,0.035862238,0.397822433,12.0,18.0,22.0,0.087879288
35200140015,3520005,Toronto,535.0,Toronto,35,ON,0.153501465,0.307023941,0.115643578,0.033117807,0.367865407,11.0,20.0,23.0,0.078378504
35200141001,3520005,Toronto,535.0,Toronto,35,ON,0.124328418,0.250525737,0.093805317,0.026840061,0.302272831,12.0,22.0,28.0,0.058985606
35200142001,3520005,Toronto,535.0,Toronto,35,ON,0.150666789,0.28201956,0.114685565,0.032611119,0.347976729,0.0,18.0,19.0,0.073851366
35200142002,3520005,Toronto,535.0,Toronto,35,ON,0.141273832,0.269451996,0.107777581,0.029109847,0.334533118,1.0,18.0,26.0,0.069702072
35200143001,3520005,Toronto,535.0,Toronto,35,ON,0.16275282,0.292033317,0.125477809,0.037506297,0.351224882,13.0,23.0,25.0,0.071410493
35200143002,3520005,Toronto,535.0,Toronto,35,ON,0.212245382,0.350636857,0.159744801,0.041597795,0.423346824,0.0,13.0,24.0,0.096736296
35200144001,3520005,Toronto,535.0,Toronto,35,ON,0.208128925,0.352552737,0.158561882,0.044514756,0.420761624,11.0,17.0,20.0,0.096339771
35200144002,3520005,Toronto,535.0,Toronto,35,ON,0.220743958,0.355232522,0.165350238,0.042744675,0.433996649,5.0,9.0,21.0,0.099021597
35200144003,3520005,Toronto,535.0,Toronto,35,ON,0.231092702,0.370057115,0.173155278,0.047179711,0.4501121,4.0,8.0,20.0,0.105205039
35200145001,3520005,Toronto,535.0,Toronto,35,ON,0.258573354,0.403207818,0.19247021,0.050633916,0.491913242,4.0,10.0,17.0,0.12258844
35200145002,3520005,Toronto,535.0,Toronto,35,ON,0.255228565,0.401393216,0.190710138,0.050477755,0.488111731,6.0,9.0,18.0,0.121046866
35200146002,3520005,Toronto,535.0,Toronto,35,ON,0.288969865,0.437791062,0.215584993,0.054826117,0.536832094,2.0,11.0,16.0,0.137739689
35200146003,3520005,Toronto,535.0,Toronto,35,ON,0.311074151,0.466267145,0.232966674,0.057732466,0.572236534,6.0,13.0,15.0,0.151200278
35200147001,3520005,Toronto,535.0,Toronto,35,ON,0.271787626,0.417419725,0.202102809,0.051922452,0.515403732,9.0,10.0,17.0,0.130003554
35200147002,3520005,Toronto,535.0,Toronto,35,ON,0.292700622,0.442280812,0.217562779,0.055183853,0.545970043,7.0,12.0,16.0,0.139510014
35200147003,3520005,Toronto,535.0,Toronto,35,ON,0.230548236,0.368743023,0.171605201,0.043278863,0.452824415,13.0,13.0,20.0,0.106454433
35200147004,3520005,Toronto,535.0,Toronto,35,ON,0.228940396,0.368678963,0.171640788,0.043066353,0.453172614,12.0,14.0,21.0,0.107305162
35200148001,3520005,Toronto,535.0,Toronto,35,ON,0.227130149,0.363804003,0.168844229,0.043956617,0.452523255,12.0,16.0,21.0,0.102469315
35200148002,3520005,Toronto,535.0,Toronto,35,ON,0.21267715,0.342822969,0.157732381,0.043010049,0.428878884,19.0,21.0,23.0,0.096001144
35200149001,3520005,Toronto,535.0,Toronto,35,ON,0.235954682,0.374320261,0.175263957,0.048259831,0.466805458,16.0,19.0,21.0,0.108799936
35200149002,3520005,Toronto,535.0,Toronto,35,ON,0.203788422,0.331430474,0.153465297,0.038948769,0.417664166,22.0,23.0,25.0,0.094618937
35200149003,3520005,Toronto,535.0,Toronto,35,ON,0.227453816,0.364063065,0.174906688,0.045112084,0.457195808,19.0,21.0,22.0,0.109813067
35200150001,3520005,Toronto,535.0,Toronto,35,ON,0.215453645,0.347760245,0.159575952,0.042348037,0.431692193,13.0,17.0,22.0,0.096850943
35200161001,3520005,Toronto,535.0,Toronto,35,ON,0.238123931,0.381034533,0.183420407,0.051799523,0.461763603,15.0,20.0,21.0,0.117652409
35200161002,3520005,Toronto,535.0,Toronto,35,ON,0.220910953,0.356045823,0.16801241,0.048585448,0.43325303,13.0,22.0,23.0,0.106346571
35200162001,3520005,Toronto,535.0,Toronto,35,ON,0.232917725,0.372149354,0.17806501,0.050290029,0.450520425,12.0,21.0,22.0,0.112958432
35200163001,3520005,Toronto,535.0,Toronto,35,ON,0.197317167,0.322211586,0.146349659,0.044429213,0.389518124,15.0,17.0,25.0,0.090245752
35200163002,3520005,Toronto,535.0,Toronto,35,ON,0.20390308,0.337789101,0.154417596,0.04663186,0.407684038,16.0,21.0,23.0,0.095304456
35200163003,3520005,Toronto,535.0,Toronto,35,ON,0.209274225,0.328065794,0.15096315,0.048940442,0.398911392,13.0,14.0,26.0,0.093618453
35200163004,3520005,Toronto,535.0,Toronto,35,ON,0.213120344,0.327317431,0.151454002,0.052628344,0.396799408,15.0,16.0,27.0,0.094068608
35200164001,3520005,Toronto,535.0,Toronto,35,ON,0.210707943,0.332468304,0.153221702,0.051952293,0.403657616,22.0,24.0,26.0,0.091328622
35200164002,3520005,Toronto,535.0,Toronto,35,ON,0.20330954,0.319264347,0.146082092,0.051283009,0.387400406,22.0,26.0,27.0,0.086684839
35200164003,3520005,Toronto,535.0,Toronto,35,ON,0.195754979,0.316717785,0.143251582,0.047139527,0.382500902,23.0,24.0,27.0,0.085250205
35200165001,3520005,Toronto,535.0,Toronto,35,ON,0.223900538,0.349240257,0.16315457,0.056185768,0.42174477,18.0,23.0,25.0,0.099024135
35200165002,3520005,Toronto,535.0,Toronto,35,ON,0.227089219,0.351156947,0.164330554,0.056807631,0.424039315,18.0,24.0,26.0,0.1003492
35200165003,3520005,Toronto,535.0,Toronto,35,ON,0.250812719,0.384772559,0.183544851,0.062968243,0.463298124,16.0,21.0,23.0,0.111691328
35200166001,3520005,Toronto,535.0,Toronto,35,ON,0.23164427,0.374683554,0.176971787,0.051260021,0.451060743,15.0,17.0,21.0,0.113998695
35200166002,3520005,Toronto,535.0,Toronto,35,ON,0.229427521,0.371296467,0.17427287,0.051861086,0.44752131,18.0,20.0,21.0,0.110780512
35200166003,3520005,Toronto,535.0,Toronto,35,ON,0.296935899,0.463285311,0.230007949,0.063620741,0.551900605,13.0,15.0,16.0,0.153793702
35200166004,3520005,Toronto,535.0,Toronto,35,ON,0.26003124,0.407836491,0.195688356,0.063366982,0.487482388,16.0,17.0,19.0,0.1211521
35200167002,3520005,Toronto,535.0,Toronto,35,ON,0.196138001,0.315350326,0.139126873,0.044998689,0.37801206,14.0,25.0,26.0,0.081537312
35200167003,3520005,Toronto,535.0,Toronto,35,ON,0.224771731,0.368625616,0.169908994,0.048687955,0.44070358,12.0,15.0,17.0,0.109111257
35200167004,3520005,Toronto,535.0,Toronto,35,ON,0.231658129,0.374681812,0.176971787,0.051260021,0.451210725,15.0,17.0,21.0,0.113998695
35200167005,3520005,Toronto,535.0,Toronto,35,ON,0.202810345,0.331854898,0.14468338,0.043883181,0.393339278,11.0,17.0,24.0,0.086436544
35200167006,3520005,Toronto,535.0,Toronto,35,ON,0.20595143,0.341398493,0.15165512,0.04504958,0.407378119,12.0,12.0,20.0,0.095059919
35200167007,3520005,Toronto,535.0,Toronto,35,ON,0.222763604,0.366042894,0.162697247,0.045160176,0.433793554,8.0,11.0,19.0,0.100812922
35200173001,3520005,Toronto,535.0,Toronto,35,ON,0.266680268,0.425123116,0.192375223,0.053985796,0.48969613,6.0,16.0,20.0,0.120166597
35200173002,3520005,Toronto,535.0,Toronto,35,ON,0.240523234,0.392726011,0.174362893,0.049113241,0.457885739,0.0,15.0,19.0,0.106177092
35200174001,3520005,Toronto,535.0,Toronto,35,ON,0.276594392,0.435653152,0.199727094,0.05570035,0.504073266,6.0,16.0,19.0,0.125427768
35200175001,3520005,Toronto,535.0,Toronto,35,ON,0.25653113,0.399084434,0.179492096,0.052482751,0.459624385,7.0,19.0,23.0,0.110642934
35200175002,3520005,Toronto,535.0,Toronto,35,ON,0.229548907,0.359746548,0.158908734,0.049517853,0.419101511,12.0,24.0,26.0,0.09588624
35200175003,3520005,Toronto,535.0,Toronto,35,ON,0.231664352,0.359787565,0.158691321,0.049567981,0.416457754,11.0,26.0,26.0,0.098159184
35200175004,3520005,Toronto,535.0,Toronto,35,ON,0.217720473,0.347152735,0.152238778,0.046856063,0.407870295,12.0,21.0,25.0,0.090662012
35200176001,3520005,Toronto,535.0,Toronto,35,ON,0.271643347,0.411115554,0.188642112,0.05600225,0.474551319,12.0,23.0,24.0,0.11573809
35200176002,3520005,Toronto,535.0,Toronto,35,ON,0.246252734,0.3733317,0.168168086,0.053273855,0.434392325,15.0,26.0,27.0,0.103867245
35200177001,3520005,Toronto,535.0,Toronto,35,ON,0.244200387,0.367564775,0.166640559,0.053654435,0.427970857,17.0,27.0,27.0,0.102896721
35200177002,3520005,Toronto,535.0,Toronto,35,ON,0.247112937,0.375469388,0.171308595,0.05634461,0.43829183,23.0,24.0,27.0,0.106484584
35200178001,3520005,Toronto,535.0,Toronto,35,ON,0.187464017,0.301074975,0.133827508,0.045829963,0.357910586,25.0,27.0,29.0,0.08122713
35200178002,3520005,Toronto,535.0,Toronto,35,ON,0.170851751,0.282461329,0.122810053,0.042075774,0.336656798,17.0,27.0,27.0,0.071976197
35200178003,3520005,Toronto,535.0,Toronto,35,ON,0.175334276,0.281549478,0.123741596,0.043816646,0.33463421,26.0,31.0,31.0,0.073803327
35200179002,3520005,Toronto,535.0,Toronto,35,ON,0.289217007,0.424585801,0.211851007,0.068143586,0.507527328,12.0,19.0,22.0,0.132275442
35200179004,3520005,Toronto,535.0,Toronto,35,ON,0.197230021,0.308569707,0.138085273,0.046407091,0.367547513,25.0,29.0,30.0,0.079946371
35200180002,3520005,Toronto,535.0,Toronto,35,ON,0.228863804,0.346788774,0.162548073,0.057175374,0.418559034,20.0,25.0,26.0,0.096925933
35200180003,3520005,Toronto,535.0,Toronto,35,ON,0.248891853,0.370179275,0.176720061,0.058165303,0.445242129,19.0,23.0,26.0,0.111696749
35200180004,3520005,Toronto,535.0,Toronto,35,ON,0.234253964,0.353809435,0.166891368,0.058865162,0.421031158,17.0,25.0,27.0,0.099306265
